experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
oscillation,depth,,2,0.4375,7,af18,a75b,True,7,spurious,-1,False
oscillation,depth,,2,0.25,4,af32,a75b,True,16,spurious,-1,False
oscillation,depth,,3,0.375,6,af4c,a75b,True,16,spurious,-1,False
oscillation,depth,,2,0.3125,5,af66,a75b,True,17,spurious,-1,False
oscillation,depth,,2,0.375,6,af80,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.3125,5,af9a,a6b6,True,12,correct,2,True
oscillation,depth,,2,0.1875,3,afb4,b6b6,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,afce,e6fa,True,17,spurious,-1,False
oscillation,depth,,2,0.4375,7,afe8,e6fa,True,13,spurious,-1,False
oscillation,depth,,3,0.3125,5,b002,ed4b,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,b01c,a359,False,740,oscillated,-1,False
oscillation,depth,,2,0.25,4,b036,fca6,True,21,wrong_pattern,0,False
oscillation,depth,,2,0.5,8,b050,a359,False,740,oscillated,-1,False
oscillation,depth,,0,0.4375,7,b06a,ec6a,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,b084,f8a4,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b09e,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.375,6,b0b8,a2b4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b0d2,e6fa,True,16,spurious,-1,False
oscillation,depth,,0,0.375,6,b0ec,e2f8,False,740,oscillated,-1,False
oscillation,depth,,3,0.1875,3,b106,bd07,True,7,correct,3,True
oscillation,depth,,3,0.375,6,b120,e949,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,b13a,a75b,True,18,spurious,-1,False
oscillation,depth,,3,0.375,6,b154,a359,False,740,oscillated,-1,False
oscillation,depth,,3,0.375,6,b16e,ed4b,False,740,oscillated,-1,False
oscillation,depth,,3,0.4375,7,b188,e2f8,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,b1a2,a6b6,True,17,wrong_pattern,2,False
oscillation,depth,,2,0.375,6,b1bc,aab4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b1d6,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.4375,7,b1f0,e2f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,b20a,a75b,True,18,spurious,-1,False
oscillation,depth,,2,0.3125,5,b224,f8a4,False,740,oscillated,-1,False
oscillation,depth,,2,0.25,4,b23e,e6fa,True,16,spurious,-1,False
oscillation,depth,,2,0.5,8,b258,a359,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b272,e6fa,True,11,spurious,-1,False
oscillation,depth,,2,0.375,6,b28c,aab4,False,740,oscillated,-1,False
oscillation,depth,,2,0.1875,3,b2a6,aeb6,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,b2c0,e2f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b2da,e6fa,True,12,spurious,-1,False
oscillation,depth,,2,0.25,4,b2f4,a2b4,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,b30e,a75b,True,21,spurious,-1,False
oscillation,depth,,2,0.5,8,b328,a359,False,740,oscillated,-1,False
oscillation,depth,,3,0.375,6,b342,a75b,True,16,spurious,-1,False
oscillation,depth,,1,0.4375,7,b35c,a359,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b376,a75b,True,16,spurious,-1,False
oscillation,depth,,1,0.3125,5,b390,a2b4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b3aa,e6fa,True,16,spurious,-1,False
oscillation,depth,,1,0.375,6,b3c4,aab4,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b3de,a6b6,True,12,correct,2,True
oscillation,depth,,2,0.4375,7,b3f8,e2f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b412,a75b,True,17,spurious,-1,False
oscillation,depth,,0,0.3125,5,b42c,fc6a,True,26,spurious,-1,False
oscillation,depth,,3,0.25,4,b446,ed4b,False,740,oscillated,-1,False
oscillation,depth,,0,0.375,6,b460,ec6a,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b47a,e6fa,True,19,spurious,-1,False
oscillation,depth,,2,0.25,4,b494,aeb6,False,740,oscillated,-1,False
oscillation,depth,,0,0.1875,3,b4ae,a6b6,True,17,wrong_pattern,2,False
oscillation,depth,,0,0.4375,7,b4c8,e6fa,True,13,spurious,-1,False
oscillation,depth,,0,0.25,4,b4e2,e6fa,True,16,spurious,-1,False
oscillation,depth,,2,0.3125,5,b4fc,a6b6,True,21,correct,2,True
oscillation,depth,,3,0.1875,3,b516,ad17,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b530,a75b,True,17,spurious,-1,False
oscillation,depth,,3,0.3125,5,b54a,ed4b,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,b564,ed4b,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b57e,a75b,True,18,spurious,-1,False
oscillation,depth,,2,0.4375,7,b598,e6fa,True,17,spurious,-1,False
oscillation,depth,,2,0.25,4,b5b2,a6b6,True,17,correct,2,True
oscillation,depth,,3,0.375,6,b5cc,e6fa,True,17,spurious,-1,False
oscillation,depth,,0,0.25,4,b5e6,a6b6,True,17,wrong_pattern,2,False
oscillation,depth,,2,0.375,6,b600,a75b,True,17,spurious,-1,False
oscillation,depth,,2,0.3125,5,b61a,a75b,True,7,spurious,-1,False
oscillation,depth,,2,0.1875,3,b634,aeb6,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,b64e,a75b,True,18,spurious,-1,False
oscillation,depth,,2,0.4375,7,b668,e6fa,True,19,spurious,-1,False
oscillation,depth,,2,0.25,4,b682,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.25,4,b69c,a6b6,True,7,correct,2,True
oscillation,depth,,2,0.0625,1,b6b6,aeb6,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b6d0,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.3125,5,b6ea,e6fa,True,13,spurious,-1,False
oscillation,depth,,3,0.25,4,b704,af07,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b71e,a75b,True,12,spurious,-1,False
oscillation,depth,,2,0.375,6,b738,a75b,True,7,spurious,-1,False
oscillation,depth,,2,0.375,6,b752,a75b,True,7,spurious,-1,False
oscillation,depth,,2,0.4375,7,b76c,a75b,True,18,spurious,-1,False
oscillation,depth,,2,0.25,4,b786,aeb6,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,b7a0,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.25,4,b7ba,a6b6,True,17,correct,2,True
oscillation,depth,,2,0.3125,5,b7d4,a6b6,True,7,correct,2,True
oscillation,depth,,2,0.3125,5,b7ee,e6fa,True,16,spurious,-1,False
oscillation,depth,,3,0.375,6,b808,b905,False,740,oscillated,-1,False
oscillation,depth,,0,0.25,4,b822,fca6,True,11,correct,0,True
oscillation,depth,,0,0.375,6,b83c,f8a4,False,740,oscillated,-1,False
oscillation,depth,,3,0.3125,5,b856,bd07,True,15,correct,3,True
oscillation,depth,,0,0.4375,7,b870,f8a4,False,740,oscillated,-1,False
