experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,noise_scale,noise_seed,actual_delays
noise_scale,depth,_nscale0p5_s7,1,0.3,3,4a95,12b4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,7,67d4,66f8,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,8,2dcc,66f8,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,7,f61,359,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,f99,395,True,21,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,9,e189,a359,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,7,95c7,a797,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,5,3a80,58a4,True,15,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,7,6b39,5949,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,5355,1905,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,3,bb94,f8a4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,b54,359,True,12,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,2397,2397,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,6,bb09,bb05,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,9191,395,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,5,8b1c,359,True,12,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,3,f91,395,True,7,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,3,9b05,1b05,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,2,1fd5,1b95,True,6,correct,1,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,2,1915,1915,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,6,4615,359,True,14,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,2,9b97,9b97,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,2,1f91,1b95,True,6,correct,1,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,3,1381,395,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,3,1d94,58a4,True,18,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,0,1b95,1b95,True,0,correct,1,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,7,5929,5949,True,6,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,5,5fcd,1905,True,11,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,5,17c1,395,True,21,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,4,39a5,58a4,True,12,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,1,0.3,5,3b4d,1b05,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,ce94,96b4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,e6d2,e6fa,True,6,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,8684,86b4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,8bbe,82b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,b6a8,a6b6,True,21,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,773e,bd07,True,17,wrong_pattern,3,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,8,9e78,c6f8,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,d2b4,ab4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,ecd2,fca6,True,21,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,a69e,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,43b6,2b4,True,11,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,a4be,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,2fb6,b6b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,6afe,32b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,a68a,a6b6,True,17,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,f477,bd07,True,17,wrong_pattern,3,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,2713,a75b,True,11,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,4e3e,5ca6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,a6c1,a6b6,True,13,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,a628,e6fa,True,11,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,8ec5,96b4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,87b6,a6b6,True,4,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,6296,22b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,bf9f,bf97,True,6,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,11,9965,1905,True,6,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,a412,a75b,True,12,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,a29e,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,d77e,fd4b,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,26a6,a6b6,True,5,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,bcb5,fca6,True,15,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,a0f6,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,8fba,a6b6,True,17,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,1,a6be,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,7436,fca6,True,9,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,10b6,ab4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,7ea7,fca6,True,5,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,8,f640,fd4b,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,b3a4,aab4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,82b6,82b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,6636,e6fa,True,9,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,10,b341,a359,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,8a9a,82b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,8,9453,a75b,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,9,29ea,62fa,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,86bf,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,a6d6,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,aef7,a6b6,True,7,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,f694,aeb6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,97aa,e6fa,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,8,10f5,2b4,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,87ee,a6b6,True,17,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,70a4,58a4,True,7,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,56bf,eb6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,3cf0,7ca4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,d616,bd07,True,15,wrong_pattern,3,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,f69e,aeb6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,e6b0,e6fa,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,e634,e6fa,True,9,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,63a2,62fa,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,1,a6a6,a6b6,True,5,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,c715,8759,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,f73e,bd07,True,17,wrong_pattern,3,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,e4d0,e4fa,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,3,be96,fca6,True,18,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,9,f36f,fd4b,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,a5d7,a797,True,6,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,20be,22b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,5,3efe,a6b6,True,7,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,10,38c3,78a6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,8,f739,fd4b,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,b6a6,aeb6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,6db3,fca6,True,18,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,82bf,82b6,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,f534,bd07,True,15,wrong_pattern,3,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,4,a6fd,a6b6,True,11,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,cefc,96b4,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,6,833c,359,True,16,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,7,8721,8759,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,11,359,359,True,0,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,2,0.3,2,a6bf,a6b6,True,6,correct,2,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,7932,794b,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,4,b005,b905,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,a47,359,True,21,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,2,bd83,bd07,True,9,correct,3,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,5,3b2f,3b07,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,d9df,d94b,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,6,7126,3907,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,6,3fc1,3f05,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,4,8c06,bd07,True,7,correct,3,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,5,bbaf,fca6,True,15,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,6,1542,4d4b,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,ab6b,a75b,True,14,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,2b93,2397,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,3,b51f,a75b,True,21,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,4,f537,bd07,True,13,correct,3,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,8,e655,a75b,True,14,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,1,bd87,bd07,True,9,correct,3,True,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,7,f0e7,fca6,True,7,wrong_pattern,0,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,9,b271,a359,False,740,oscillated,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
noise_scale,depth,_nscale0p5_s7,3,0.3,8,f640,fd4b,True,17,spurious,-1,False,0.5,7,"[3, 3, 5, 5, 4, 3, 5, 8, 3, 4, 3, 6, 6, 3, 10, 3]"
