experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_flips
seqpert_depth,depth,,2,0.1875,3,2796,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,a2b6,a6b6,True,4,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,e692,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.0625,1,86b6,a6b6,True,4,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,b6b6,aeb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.0625,1,86b6,a6b6,True,4,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,16b6,eb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,25b6,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a627,a797,True,9,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,2496,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,e3b6,a6b6,True,11,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,ae32,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a67e,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,e63e,e6fa,True,9,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,aebc,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,86bc,86b4,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,b2b7,aeb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,e616,a75b,True,14,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,66be,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a3b4,a2b4,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,e0b6,fca6,True,11,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.0625,1,aeb6,b6b6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a486,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,b6b6,aeb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,f4b6,fca6,True,11,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.1875,3,f6b2,aeb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,87f6,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,eea6,fca6,True,11,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.1875,3,a627,a797,True,9,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,25b6,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,2ebe,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,efb6,b6b6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a7ba,a6b6,True,11,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a7f2,a6b6,True,11,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,c6f6,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,e6e6,e6ea,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,b626,fca6,True,21,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.1875,3,e236,e6fa,True,9,spurious,-1,False,3
seqpert_depth,depth,,2,0.0625,1,a6a6,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,e0b6,fca6,True,11,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.1875,3,a5be,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a6af,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a096,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a716,a797,True,9,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,aca6,fca6,True,23,wrong_pattern,0,False,3
seqpert_depth,depth,,2,0.0625,1,a6f6,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,a636,a6b6,True,9,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,aea2,a6b6,True,17,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,b69e,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,a690,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,c6be,e6fa,True,16,spurious,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a596,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,86b6,a6b6,True,4,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,aea7,b6b6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.1875,3,a2e6,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.0625,1,a4b6,a6b6,True,5,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,afb2,a6b6,True,7,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,e796,a6b6,True,11,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,8632,e6fa,True,21,spurious,-1,False,3
seqpert_depth,depth,,2,0.0625,1,a6be,a6b6,True,6,correct,2,True,3
seqpert_depth,depth,,2,0.1875,3,b6a7,aeb6,False,740,oscillated,-1,False,3
seqpert_depth,depth,,2,0.0625,1,26b6,a6b6,True,4,correct,2,True,3
seqpert_depth,depth,,3,0.0625,1,9d07,bd07,True,4,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,cd07,bd07,True,11,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bf0d,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3c17,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b986,fca6,True,12,wrong_pattern,0,False,3
seqpert_depth,depth,,3,0.1875,3,bcc7,fca6,True,14,wrong_pattern,0,False,3
seqpert_depth,depth,,3,0.0625,1,bc07,bd07,True,4,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9f05,9f05,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,8d06,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9c06,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,fd25,bd07,True,12,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9f87,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b703,a75b,True,21,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,ac03,f54b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bf01,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b926,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,bf07,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,fd01,fd4b,True,16,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,8d87,bf97,True,7,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3f47,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bf04,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,ad07,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,fd0b,fd4b,True,6,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3d8f,bd07,True,9,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,bd47,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,bd0f,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,bd87,bd07,True,9,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,dc07,bd07,True,12,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9d16,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd0f,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3c05,3d05,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b923,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3d57,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b985,b905,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bb06,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bd36,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3d15,3d15,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3547,ed4b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd27,bd07,True,4,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,1d03,1d07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b986,fca6,True,12,wrong_pattern,0,False,3
seqpert_depth,depth,,3,0.1875,3,fd16,bd07,True,13,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bc45,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,fb07,bd07,True,13,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b915,b915,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd0f,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,f506,bd07,True,12,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bb17,bf97,True,9,spurious,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd27,bd07,True,4,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bf02,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,9c87,fca6,True,12,wrong_pattern,0,False,3
seqpert_depth,depth,,3,0.0625,1,ad07,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3f03,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3906,3907,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd03,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b91f,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bd6f,bd07,True,16,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b147,ed4b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bc23,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b902,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,7d03,fd4b,True,16,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b983,bd07,True,9,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,fd15,bd07,True,13,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bd93,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b567,ed4b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3506,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3d2f,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,ad07,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b817,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bd87,bd07,True,9,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b957,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,1d27,1d07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,5d07,1d07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,b907,bd07,True,4,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,ed0f,fd4b,True,17,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,3d0e,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,ff87,bd07,True,13,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bd95,bd17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,f90f,fd4b,True,16,spurious,-1,False,3
seqpert_depth,depth,,3,0.1875,3,9d04,9d05,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bc02,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9f27,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bc0d,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.0625,1,bd03,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9807,9907,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b147,ed4b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bdc3,bd07,True,9,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3807,3907,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,2c07,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,9c27,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bc0d,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,b925,b905,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b523,ed4b,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.0625,1,bf07,bf07,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,b90b,bd07,True,16,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,3517,ad17,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,fdc7,bd07,True,16,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,a917,b517,False,740,oscillated,-1,False,3
seqpert_depth,depth,,3,0.1875,3,bc04,bd07,True,7,correct,3,True,3
seqpert_depth,depth,,3,0.1875,3,bc01,bd07,True,6,correct,3,True,3
seqpert_depth,depth,,0,0.25,4,b4af,a6b6,True,17,wrong_pattern,2,False,4
seqpert_depth,depth,,0,0.125,2,fcb2,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f6a6,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,72a6,78a6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,7ce5,7ca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,ecba,fca6,True,21,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,bc2c,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f886,fca6,True,4,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,6ca6,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,deb7,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,6c36,fca6,True,9,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fcb7,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,2da6,fca6,True,23,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,7c34,7ca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,e487,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,b986,fca6,True,12,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f483,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,dcb6,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,7cec,7ca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,70b6,78a6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,d424,dca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,b436,fca6,True,21,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,fcff,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,ecae,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,e5a7,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,eeee,fca6,True,21,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,bce3,fca6,True,14,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f9a5,f8a4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,7d06,bd07,True,12,wrong_pattern,3,False,4
seqpert_depth,depth,,0,0.25,4,f9f6,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,e827,bd07,True,15,wrong_pattern,3,False,4
seqpert_depth,depth,,0,0.25,4,be82,fca6,True,15,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f9a5,f8a4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,dcce,fca6,True,12,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,e4a5,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,bc26,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,d4be,fca6,True,16,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,ef26,bd07,True,15,wrong_pattern,3,False,4
seqpert_depth,depth,,0,0.125,2,bea6,fca6,True,15,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,34a7,fca6,True,23,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fcb4,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,dc83,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f4a4,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,9caa,fca6,True,14,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f582,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,bca2,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fe26,fca6,True,9,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,bcae,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fea7,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f0a6,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,faa6,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,fae2,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,3caf,fca6,True,12,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,dcb6,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,dda6,fca6,True,4,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fcc6,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,fdb5,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,e8b7,fca6,True,14,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f5a6,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,e466,e46a,True,6,spurious,-1,False,4
seqpert_depth,depth,,0,0.25,4,f42c,fc6a,True,21,spurious,-1,False,4
seqpert_depth,depth,,0,0.125,2,f8a2,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,5486,5ca6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,38ae,78a6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,dc16,bd07,True,15,wrong_pattern,3,False,4
seqpert_depth,depth,,0,0.25,4,7cec,7ca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.125,2,fda2,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,faee,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,deac,dca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,fc93,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,c8e6,d8a6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,f9af,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,eca8,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,44a6,5ca6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,7c0e,fd4b,True,12,spurious,-1,False,4
seqpert_depth,depth,,0,0.25,4,f0a3,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f4b6,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f9af,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,f9a6,fca6,True,4,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,742e,fc6a,True,21,spurious,-1,False,4
seqpert_depth,depth,,0,0.25,4,beaf,fca6,True,15,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fc87,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,98a4,58a4,True,11,spurious,-1,False,4
seqpert_depth,depth,,0,0.25,4,6c2e,fc6a,True,21,spurious,-1,False,4
seqpert_depth,depth,,0,0.125,2,f8b6,fca6,True,5,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,6ca6,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,edac,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f8a1,f8a4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.125,2,f486,fca6,True,7,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,b4e7,a6b6,True,17,wrong_pattern,2,False,4
seqpert_depth,depth,,0,0.125,2,fcaf,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,fcee,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,78a6,78a6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,0,0.25,4,eeee,fca6,True,21,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,f6af,fca6,True,16,correct,0,True,4
seqpert_depth,depth,,0,0.125,2,7cae,fca6,True,6,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,fae2,fca6,True,11,correct,0,True,4
seqpert_depth,depth,,0,0.25,4,7c16,bd07,True,15,wrong_pattern,3,False,4
seqpert_depth,depth,,1,0.25,4,13b6,ab4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,13d3,395,True,21,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,6bb5,12b4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,9b9b,8397,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,938d,395,True,17,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,33d7,2397,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1895,58a4,True,18,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,b97,1395,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,9eb5,dca4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1b9f,1b95,True,6,correct,1,True,4
seqpert_depth,depth,,1,0.25,4,e85,12b4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,3ad4,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,9b1,2b4,True,17,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,11b1,2b4,True,17,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,29b5,12b4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.0,0,1b95,1b95,True,0,correct,1,True,4
seqpert_depth,depth,,1,0.25,4,11c5,395,True,17,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,9bb9,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,131f,359,True,11,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,10b5,ab4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,2b95,1395,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,bb35,bb95,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,1a86,58a4,True,15,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,1fa7,5ca6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1b96,58a4,True,21,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,b994,f8a4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,5393,b95,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,118d,395,True,17,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,5a95,58a4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,1d9c,58a4,True,15,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,5b9d,1905,True,13,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,9995,1915,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1bbd,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,fd4,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,3ff5,26b4,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1bd4,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,8b95,1395,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1f94,58a4,True,21,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,5b85,1905,True,13,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,5b91,1905,True,13,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,33b7,2ab6,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,dbd7,9907,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,53d7,b95,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,ab9d,a395,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,f95,1395,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,1934,1915,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1895,58a4,True,18,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,1397,b95,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,2f9d,2795,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,1b47,1b05,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1a97,58a4,True,21,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,1bd2,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,bfd,2b4,True,12,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,8bd7,8397,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,ab1,2b4,True,7,spurious,-1,False,4
seqpert_depth,depth,,1,0.25,4,2fd5,2795,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.125,2,1b8d,1b05,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,3b04,1b05,False,740,oscillated,-1,False,4
seqpert_depth,depth,,1,0.25,4,3ac5,58a4,True,15,spurious,-1,False,4
seqpert_depth,depth,,1,0.125,2,5f95,1905,True,13,spurious,-1,False,4
