experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,t_even,t_odd,ratio
bifurc,even_odd,_todd24,0,0.4,5,d4a8,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,5,dee5,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,2d66,fd4b,True,49,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,3d88,58a4,True,83,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,9,4f12,1b95,True,89,wrong_pattern,1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,5,fb22,fc67,False,1636,oscillated,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,f1d7,bf97,True,49,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,de2b,fd4b,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,5,78c7,fca6,True,45,correct,0,True,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,6aa8,58a4,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,72ab,a6b6,True,113,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,d28e,a6b6,True,83,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,5,9c34,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,9,e05c,a75b,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,d542,fd4b,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,5dea,5868,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,f2cc,e6fa,True,89,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,8,80f4,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,8,95c5,395,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,b3b7,a6b6,True,11,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,5,d726,a6b6,True,89,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,8,d7f0,2b4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,11,3079,359,True,59,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,3fa3,fca6,True,45,correct,0,True,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,9,33ce,e6fa,True,69,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,7,5c4c,5949,True,11,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,4,d1a6,fca6,True,45,correct,0,True,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,94ec,4068,True,89,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,b59e,a6b6,True,83,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,8,799d,1905,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,0,0.4,6,6ce8,5868,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,b152,a75b,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,4b4f,359,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,83fc,42f8,True,51,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,fef9,e46a,True,55,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,adb4,fca6,True,45,wrong_pattern,0,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,3980,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,29e4,58a4,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,ddcd,1905,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,8854,1905,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,3d00,1905,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,5d4d,5949,True,11,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,9389,359,True,59,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,36bb,e6fa,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,10,22fa,e6fa,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,1c1d,1905,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,10,f51e,a75b,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,2d20,5949,True,59,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,d19d,395,True,49,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,5db5,58a4,True,21,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,8677,a732,False,1636,oscillated,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,5814,1905,True,11,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,1cd6,58a4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,d2d5,2b4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,18df,58a4,True,83,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,356d,359,True,89,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,7,528b,42f8,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,8,d979,5949,True,25,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,5d57,1905,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,3b13,a797,True,69,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,5591,1b95,True,49,correct,1,True,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,a821,fd4b,True,59,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,b381,a797,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,2,b97,1b95,True,45,correct,1,True,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,5b3b,359,True,79,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,5,3bd2,a6b6,True,69,wrong_pattern,2,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,6,72c5,2b4,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,10,ee2d,a75b,True,59,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,9,eeb,42f8,True,45,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,4,da15,1905,True,35,spurious,-1,False,10,24,2.4
bifurc,even_odd,_todd24,1,0.4,2,1b05,1b95,True,45,correct,1,True,10,24,2.4
