experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
anti_corr,depth,,0,1.0,16,359,359,True,0,spurious,-1,False
