experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,src_pat,tgt_pat,step
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,fc85,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,f8a6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fea6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fcb6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,eca7,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fcb6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fcb2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,c8b6,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,b8a6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,6,7032,7826,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,f8a6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fce6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fca4,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,5,4db6,5ca6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,ec86,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,f422,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,7c26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,f9b7,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,6,cf66,bd07,True,17,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,f2a2,fca6,True,16,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,5,de80,dca4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fcae,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fcaf,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,5,b420,fc6a,True,26,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,b086,fca6,True,23,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,f6b4,aeb6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,b4b6,aeb6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fde6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,7ca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,f9a7,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,dea6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f486,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fea4,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,dca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,4,7cc4,7ca4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,dca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,6da6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fca2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f886,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fca4,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,7ca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f4a4,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,7ca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,eca6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,d8a6,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,fc67,fd4b,True,12,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f8a2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc86,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fcee,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,3ca6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,fba6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f8e6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fca7,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,bca6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fc36,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fc26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,f5a6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fe26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,5,3f86,fca6,True,18,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fca0,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,f406,bd07,True,15,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,eca7,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,d4a6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fce7,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fca2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,7ca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,1,fce6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fdb6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,7cb6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,fcc2,fca6,True,12,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,3,78b6,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,5,3086,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,2,fea4,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.1,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,dca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,b8b4,f8a4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,4db4,58a4,True,14,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,feb7,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,fca8,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,eca6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,b486,fca6,True,23,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,bda6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,7aae,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,fa06,bd07,True,15,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,dcc6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,c5a5,dca4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,fc93,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,c8b6,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,9486,fca6,True,23,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,7c26,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,1c96,5ca6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,f4a6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,d4a2,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,bca4,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,fc46,fd4b,True,12,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,7ca2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,dca6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,64a6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,fe2e,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,bca6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,ac23,f54b,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc2e,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc66,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,7,cbbe,92b6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,f9b6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,eca4,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fda4,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,6887,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,bca5,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,6ca7,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,7,7ffc,7ca4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,f836,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,f884,f8a4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,fc83,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,fda6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,2e87,b6b6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,f826,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fd86,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,5def,5ca6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,f2a6,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,5aa4,58a4,True,5,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,14a3,6b6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,7ca3,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,eea0,fca6,True,16,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fda4,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,f922,fd4b,True,12,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,9e97,fca6,True,21,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc2e,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,d427,bd07,True,15,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,ecbf,fca6,True,16,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,f8a6,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,fea6,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc24,fca6,True,9,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc27,bd07,True,15,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,7ca3,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,9da8,dca4,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,fc86,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,fdf4,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,c8a6,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,b82f,bd07,True,7,wrong_pattern,3,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,aca4,fca6,True,23,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,d8a6,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,0,fca6,fca6,True,0,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,78b7,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,79b6,78a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,f8e6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,f4f4,fca6,True,16,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,5ca7,5ca6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,7da2,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,6ca2,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,f6ae,fca6,True,16,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,d0e7,d8a6,False,740,oscillated,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,fc96,fca6,True,5,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,fcae,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,f082,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,bce4,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,fca7,fca6,True,4,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,1,eca6,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,2,dce6,fca6,True,6,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,f8f3,fca6,True,11,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,3,bee6,fca6,True,15,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,4,df86,fca6,True,7,correct,0,True,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,6,6a84,58a4,True,14,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,fa76,fc6a,True,21,spurious,-1,False,0.0,3.0,1
cascade_step1,depth,_s1,0,0.2,5,dd37,bd07,True,13,wrong_pattern,3,False,0.0,3.0,1
