experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
adversarial,noise,,2,0.3125,5,4ab6,12b4,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,b571,a75b,True,16,spurious,-1,False
adversarial,noise,,1,0.375,6,c35,1395,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,d996,d8a6,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,ab08,a359,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,4b21,1905,True,16,spurious,-1,False
adversarial,noise,,1,0.4375,7,cdc,42f8,True,16,spurious,-1,False
adversarial,noise,,1,0.375,6,137f,359,True,7,spurious,-1,False
adversarial,noise,,0,0.5,8,55ca,4c6a,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,d6f7,aeb6,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,30f6,2ab6,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,266d,2759,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,ab62,a75b,True,18,spurious,-1,False
adversarial,noise,,0,0.375,6,5e46,5d4b,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,a402,a75b,True,14,spurious,-1,False
adversarial,noise,,1,0.375,6,ca1d,1905,True,16,spurious,-1,False
adversarial,noise,,0,0.4375,7,5db8,58a4,True,11,spurious,-1,False
adversarial,noise,,3,0.3125,5,b5cd,a75b,True,16,spurious,-1,False
adversarial,noise,,0,0.5625,9,c16a,835b,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,6512,a75b,True,15,spurious,-1,False
adversarial,noise,,0,0.5625,9,4f6a,554b,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,96fa,e6fa,True,11,spurious,-1,False
adversarial,noise,,0,0.375,6,cc93,fca6,True,18,correct,0,True
adversarial,noise,,2,0.5625,9,8f68,8759,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,e7ff,e6fa,True,7,spurious,-1,False
adversarial,noise,,3,0.3125,5,6927,3907,False,740,oscillated,-1,False
adversarial,noise,,0,0.5,8,4a6e,5868,True,17,spurious,-1,False
adversarial,noise,,3,0.4375,7,e94c,f949,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,df1b,fd4b,True,6,spurious,-1,False
adversarial,noise,,2,0.3125,5,80a2,82b6,False,740,oscillated,-1,False
adversarial,noise,,2,0.375,6,6597,bd07,True,19,wrong_pattern,3,False
adversarial,noise,,2,0.375,6,ebf4,b2b4,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,85c2,a6b6,True,18,correct,2,True
adversarial,noise,,2,0.4375,7,6223,235b,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,ab53,a75b,True,7,spurious,-1,False
adversarial,noise,,1,0.375,6,5303,5949,True,21,spurious,-1,False
adversarial,noise,,2,0.4375,7,9056,835b,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,e35f,a75b,True,11,spurious,-1,False
adversarial,noise,,2,0.4375,7,201c,359,True,12,spurious,-1,False
adversarial,noise,,3,0.375,6,3b0a,3907,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,215f,235b,False,740,oscillated,-1,False
adversarial,noise,,0,0.5,8,db60,5949,True,7,spurious,-1,False
adversarial,noise,,3,0.4375,7,55cf,5d4b,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,553f,1d07,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,8c10,8759,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,9228,42f8,True,13,spurious,-1,False
adversarial,noise,,1,0.4375,7,40d4,42f8,True,15,spurious,-1,False
adversarial,noise,,0,0.4375,7,6d7e,fd4b,True,17,spurious,-1,False
adversarial,noise,,0,0.4375,7,daf0,58a4,True,11,spurious,-1,False
