experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,delay_scale
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,0.5
delay_scale,depth,_scale0p5,0,0.15,5,7ef4,d8a6,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,1,eca6,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fca2,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,9426,fca6,True,6,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fcaf,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fc96,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,dce6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fea6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fca7,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fca7,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,5,eea1,fca6,True,8,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,e4a6,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fca7,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,5,54aa,f8a4,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fda6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fcaf,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,3,6c26,fca6,True,5,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fcaf,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,78a6,dca4,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fca0,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,dcf4,78a6,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fce6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,3,2ca6,fca6,True,12,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,5,7485,d8a6,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,3,75a6,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,fcc0,fca6,True,7,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,f4a6,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,bca6,fca6,True,6,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,bca6,fca6,True,6,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,f4a6,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,5ca6,f8a4,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,5,e5b4,fca6,True,8,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fc86,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,dca2,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fc66,fc6a,True,9,spurious,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,2,f486,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,d0ae,7ca4,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,2,eca7,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fda6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,3,f824,5ca6,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,3,feaa,fca6,True,5,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,38a2,dca4,False,420,oscillated,-1,False,0.5
delay_scale,depth,_scale0p5,0,0.15,2,f486,fca6,True,4,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,fdae,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,ac87,fca6,True,18,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,2,dda6,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,1,fca2,fca6,True,3,correct,0,True,0.5
delay_scale,depth,_scale0p5,0,0.15,4,fc8d,fca6,True,7,correct,0,True,0.5
