experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,timeout,max_depth_mult
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.0,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,1,0.0,0,1b95,1b95,True,0,correct,1,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,3,0.0,0,bd07,bd07,True,0,correct,3,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,faae,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fea6,fca6,True,5,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fca2,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,f884,5ca6,False,420,oscillated,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,3,f0a2,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,f886,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,f8a2,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fcac,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,dca6,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,5,dc0a,fd4b,True,7,spurious,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fea4,fca6,True,5,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,4,788e,dca4,False,420,oscillated,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,2,f5a6,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fc84,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,5,f0b0,5ca6,False,420,oscillated,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,5,3df6,fca6,True,15,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,4,7c0e,fd4b,True,12,spurious,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,3,bcb7,fca6,True,15,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fea2,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,4,cda2,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,f8a6,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,6,2cab,e6fa,True,16,spurious,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,2,f426,fca6,True,9,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,ece6,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,f9a2,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,4,6ce2,fca6,True,11,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,eea2,fca6,True,16,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,4,f4e5,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,feb6,fca6,True,5,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,94a6,fca6,True,23,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,0,fca6,fca6,True,0,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fca7,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,dca6,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,f8a6,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fc06,bd07,True,15,wrong_pattern,3,False,420,0.5
timeout,depth,_mult0p5,0,0.15,4,acac,a6b6,True,17,wrong_pattern,2,False,420,0.5
timeout,depth,_mult0p5,0,0.15,2,eda6,fca6,True,7,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,f4b7,fca6,True,14,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fea6,fca6,True,5,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,dca6,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,5,64e7,fca6,True,17,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fcae,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,5,e4a8,fc6a,True,14,spurious,-1,False,420,0.5
timeout,depth,_mult0p5,0,0.15,4,f807,bd07,True,12,wrong_pattern,3,False,420,0.5
timeout,depth,_mult0p5,0,0.15,1,fc26,fca6,True,9,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,7c86,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fc06,bd07,True,15,wrong_pattern,3,False,420,0.5
timeout,depth,_mult0p5,0,0.15,2,fda4,fca6,True,4,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,2,dcae,fca6,True,6,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,5,e786,fca6,True,17,correct,0,True,420,0.5
timeout,depth,_mult0p5,0,0.15,3,7de6,fca6,True,6,correct,0,True,420,0.5
